movieId,title,genres,tmdbId,imdbId,Average_Vote_TMDB,Vote_Count_TMDB,Popularity,Adult,Collection,Backdrop_Path
4304,Startup.com (2001),Documentary,14268,256408,6.7,30,3.582,FALSE,None,/ognPQebXUCRfKwAyRodR0j0xLjd.jpg
4305,Angel Eyes (2001),Romance|Thriller,5852,225071,6.1,340,9.03,FALSE,None,/6r38uhBZTZl0KGfEcfi3HNP2N0z.jpg
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,808,126029,7.7,13939,167.623,FALSE,Shrek Collection,/2at55O0N9cXwr5fW9bfM8WG5pAi.jpg
4307,"Fast Food, Fast Women (2000)",Comedy|Romance,49453,206742,6.4,29,3.681,FALSE,None,/bJuz51a3Whsh8mTRxXnaSzuXrRQ.jpg
4308,Moulin Rouge (2001),Drama|Musical|Romance,824,203009,7.6,3823,17.136,FALSE,None,/19TLetNUXW9PjggtZBxr9lInTqL.jpg
4310,Pearl Harbor (2001),Action|Drama|Romance|War,676,213149,6.9,5329,33.229,FALSE,None,/zv1xOEQzebKyku349qDZ085FZlO.jpg
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama,26813,210727,7.4,57,4.204,FALSE,None,/lJEQru8ODRJlWwqWxVXhU5Babrt.jpg
4313,"Man Who Cried, The (2000)",Drama,29572,206917,6.1,186,9.112,FALSE,None,/h3TPeRdS4EPTaq1CkqgaCQYKJuK.jpg
4316,Ice Castles (1978),Drama,50541,77716,6.7,37,5.283,FALSE,None,/uVlC8AnO1tI7wcjzZSVrwSnZlb3.jpg
4317,Love Potion #9 (1992),Comedy|Romance,26255,102343,6.2,220,9.218,FALSE,None,/mkq8QyiAQBtneilNc6ErDjQyShk.jpg
4321,City Slickers (1991),Comedy|Western,1406,101587,6.4,599,11.369,FALSE,City Slickers Collection,/AoAgZ5myR57cpXGyb46wZsuETY7.jpg
4322,Eight Men Out (1988),Drama,13554,95082,7,184,8.223,FALSE,None,/6v594uUI5VOBjdlxiV0d6EOjvW.jpg
4323,"Horse Soldiers, The (1959)",Adventure|War|Western,17664,52902,7,171,8.026,FALSE,None,/9ny2f4aVGSvuV3yUKlFAQ26677Y.jpg
4325,"Night, The (Notte, La) (1960)",Drama,41050,54130,8,482,8.539,FALSE,None,/gKRcKTJ6T3Q7Z5mFoy2SrFWn7Af.jpg
4326,Mississippi Burning (1988),Crime|Drama|Thriller,1632,95647,7.7,1262,9.432,FALSE,None,/g6fLqVjQTuhHk0hpMIMHNJNyk2i.jpg
4327,"Magnificent Seven, The (1960)",Adventure|Western,966,54047,7.6,1397,14.382,FALSE,The Magnificent Seven Collection,/xClq7x4kE5l6NL4P0ZzD9sfJW73.jpg
4329,Rio Bravo (1959),Western,301,53221,7.9,855,14.063,FALSE,None,/aZD1nLaDmmLXvtI2QyPL5rIBsnW.jpg
4333,Throw Momma from the Train (1987),Comedy|Crime,11896,94142,6.2,423,9.518,FALSE,None,/vcbwK9RArNldhG8VX6QuiZxk5DM.jpg
4334,Yi Yi (2000),Drama,25538,244316,7.9,366,8.699,FALSE,None,/tAwgmXKnQ6WVczwcIq5LKFr0LDb.jpg
4337,"Sand Pebbles, The (1966)",Drama|Romance|War,5923,60934,7.2,182,8.848,FALSE,None,/7jGMwBvE5WWjck6y33mqifrNpEt.jpg
4338,Twelve O'Clock High (1949),Drama|War,15497,41996,7.1,97,5.879,FALSE,None,/6wvL6PnCh0O9AaB49GbCKUDKaIz.jpg
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War,21876,59885,7.1,153,9.83,FALSE,None,/fhG5lDwTI8h2pe7tqCZ4qrNhPan.jpg
4340,"Animal, The (2001)",Comedy,11090,255798,5.1,991,19.767,FALSE,None,/lbngJ1Sr9ElwhBrwqqc0pEPNDV7.jpg
4342,Big Eden (2000),Drama|Romance,21056,212815,6.5,33,4.569,FALSE,None,/nFTu2wKCs2AEuDUL4GuFxuCNBU0.jpg
4343,Evolution (2001),Comedy|Sci-Fi,9397,251075,6,1799,22.191,FALSE,None,/uQVXQ7VI0jbLDo5QwGGyLQUd1so.jpg
4344,Swordfish (2001),Action|Crime|Drama,9705,244244,6.2,2203,13.006,FALSE,None,/eU3HxRTWqoSG4idsYj8zD9UGan.jpg
4345,"Anniversary Party, The (2001)",Drama,26475,254099,6.1,58,5.298,FALSE,None,/3c4t8tTQp7TV1Z3qeltmhjRi5Ex.jpg
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,29937,234288,7.2,34,2.391,FALSE,None,/4tIqGGCrzpot7qCAHnw7sd9F806.jpg
4349,Catch-22 (1970),Comedy|War,10364,65528,6.7,226,8.631,FALSE,None,/lWPEcBCEvbTX0VtSnSnXu6jSvH1.jpg
4350,Forgotten Silver (1996),Comedy|Documentary,32458,116344,7.2,87,4.919,FALSE,None,/fJClZLeghpEyHXDAErBwNF2E1tN.jpg
4351,Point Break (1991),Action|Crime|Thriller,1089,102685,7.1,2794,20.087,FALSE,None,/yGOHbICOQwlJ20UjK8F2ChGJjvl.jpg
4353,Uncommon Valor (1983),Action|War,9967,86508,6.1,134,8.799,FALSE,None,/hClBOOILY5LlRDF8In9a04sEMbe.jpg
4354,Unlawful Entry (1992),Crime|Thriller,17494,105699,6.2,210,9.684,FALSE,None,/f2iDC3CsynubDshes5gMM6UdISb.jpg
4355,Youngblood (1986),Action|Drama,17465,92272,6.2,167,6.591,FALSE,None,/7BlCuxZ0MT2Ix2Wah48oo821QIT.jpg
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,759,45810,7.4,688,14.371,FALSE,None,/xORxfun2s1Gn43nPbYkMpQZZ9sK.jpg
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance,10297,45891,6.9,400,9.12,FALSE,None,/jK9f8HMPFilrHNeB51angpZMEwG.jpg
4359,"Seven Year Itch, The (1955)",Comedy,10653,48605,7.1,677,13.155,FALSE,None,/dbguMp8TVf47Fj4otwWryRDx8AH.jpg
4361,Tootsie (1982),Comedy|Romance,9576,84805,7.2,1396,10.73,FALSE,None,/bsh2NFpiPYXIpaa7D6crqCOYW8z.jpg
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,10865,230011,6.9,3917,29.754,FALSE,Atlantis Collection,/fYr0fqT9NImOuaN1QgnDHgGh4Ci.jpg
4367,Lara Croft: Tomb Raider (2001),Action|Adventure,1995,146316,5.9,5242,24.872,FALSE,Tomb Raider Collection,/7LBuclUvmdT5HjsJDQIp5dxMVMS.jpg
4368,Dr. Dolittle 2 (2001),Comedy,10808,240462,5.3,1393,12.563,FALSE,Dr. Dolittle Collection,/VtFa6Ph0xCO6QJ86ihCrpsDBIO.jpg
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,9799,232500,6.9,8225,6.674,FALSE,The Fast and the Furious Collection,/jY9ef5nqY4xIIMu3yzW3qamUCoi.jpg
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,644,212720,7,5184,18.806,FALSE,None,/n7p6UTAZtkeoHkwCO42BEQaMFJY.jpg
4371,Baby Boy (2001),Crime|Drama,16161,255819,7.1,234,11.098,FALSE,None,/hJKSUntN26fnD9s0WB30CmadyyR.jpg
4372,Crazy/Beautiful (2001),Drama|Romance,10691,250224,6.6,281,8.649,FALSE,None,/zbFG63ineDZdEHHyv7WwASRpOAM.jpg
4373,Pootie Tang (2001),Comedy,10615,258038,5,116,7.396,FALSE,None,/9ZzVo75tGaV4VKVpMSwsc8tBDtU.jpg
4374,Let It Snow (1999),Comedy|Romance,47596,212517,5,1,1.575,FALSE,None,/4Y9A9IusJC6WOtWtXn7IfHyDUrt.jpg
4378,Sexy Beast (2000),Crime|Drama,11826,203119,7,562,11.583,FALSE,None,/czuOy8Mk7ihfymoiYX0CN4U1A8I.jpg
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,9301,203632,6.9,94,7.056,FALSE,None,/x8xpHyvXgDcz2tJXlR1dpnYCdbK.jpg
4381,"Closet, The (Placard, Le) (2001)",Comedy,11444,243493,6.4,391,6.925,FALSE,None,/4KjQqPiucOTOmK0GXCMGzNqNiiX.jpg
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,60670,228786,6.9,1203,7.858,FALSE,The Crimson Rivers Collection,/8XPS3A7I5NH0R5nG64xyvqFkXxu.jpg
4384,Lumumba (2000),Drama,55551,246765,6.3,23,2.341,FALSE,None,/6n1sWAEe4IMVPC6t9lgEHLC40zr.jpg
4386,Cats & Dogs (2001),Children|Comedy,10992,239395,5.4,1332,34.927,FALSE,Cats & Dogs Collection,/kILQ61VAEl4UlTsFGajKmrVQT75.jpg
4387,Kiss of the Dragon (2001),Action,2140,271027,6.8,936,15.699,FALSE,None,/ps8mYxTHBSi1QYHXkcHANznP3EN.jpg
4388,Scary Movie 2 (2001),Comedy,4248,257106,5.8,3740,81.289,FALSE,Scary Movie Collection,/tcvPFdANexMxEsIUZnzjxBJbgkb.jpg
4389,Lost and Delirious (2001),Drama,17612,245238,6.9,408,13.916,FALSE,None,/j1FMMJhWWK3im0XtnBAYm9IaEXD.jpg
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,3134,249380,4.3,269,13.112,FALSE,None,/i5ubIyUI7g3uWk3umRsvgTGkqZS.jpg
4392,Alice (1990),Comedy|Drama|Fantasy|Romance,8217,99012,6.4,226,7.477,FALSE,None,/ofIyN1TZJFvoCePNpbJebsg54D4.jpg
4393,Another Woman (1988),Drama,22478,94663,6.9,188,7.405,FALSE,None,/2cH8vxci9QjUP9oT2OLW2OHn6U6.jpg
4394,Beach Blanket Bingo (1965),Comedy|Musical,26483,58953,6.5,23,3.915,FALSE,Beach Party Collection,/n60K0femXYcGuOc3rKFklNjxJlt.jpg
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,24382,52216,8.1,565,5.076,FALSE,I soliti ignoti - collezione,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg
4396,"Cannonball Run, The (1981)",Action|Comedy,11286,82136,6.1,473,8.912,FALSE,Cannonball Run Collection,/cBg1vMtGQJRqAucsIfhcC0W9yRm.jpg
4397,Cannonball Run II (1984),Action|Comedy,11950,87032,5.5,235,12.034,FALSE,Cannonball Run Collection,/klGKzvTdLZJ8zTBTJN60FEbCXYA.jpg
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,36245,58249,7.2,137,6.503,FALSE,None,/vpPdmaGYQUiM9Rb2znWpNyzE3Km.jpg
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy,26573,59124,5.3,41,4.894,FALSE,Dr Goldfoot Collection,/x5pCJEEXyi5noe2iT7u8kVRyMpb.jpg
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,23439,53925,6.6,208,7.41,FALSE,None,/6o5a96CiiVXAVg404Y2m0UFVnSQ.jpg
4404,Faust (1926),Drama|Fantasy|Horror,10728,16847,7.9,254,6.83,FALSE,None,/xbTxvQ9dC7ci2tXM4EVj1qPufsY.jpg
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,11697,56217,7.8,828,11.965,FALSE,None,/afH7n1HMvzHaOkxM3h5XXvErK0j.jpg
4407,Salvador (1986),Drama|Thriller|War,6106,91886,7.2,249,6.288,FALSE,None,/7k6EVeZDKqHiCGtEhEpgEGECYaO.jpg
4408,September (1987),Drama,22477,93940,6.3,130,6.175,FALSE,None,/XZociOva4LhCObUNEgqFfFPPHr.jpg
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,19200,105378,6.8,278,7.542,FALSE,None,/mcSeT9VDT4OnSR3E2dxl6knE9YG.jpg
4410,Something Wild (1986),Comedy|Crime|Drama,11300,91983,6.6,229,9.186,FALSE,None,/b3J5vJWbyfbjPtgWKfCJYQ8kves.jpg
4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,28650,69372,4.6,34,3.386,FALSE,None,/oCyMlE4YFjHZDCer5D7H4hGf62C.jpg
4419,All That Heaven Allows (1955),Drama|Romance,43316,47811,7.3,228,7.86,FALSE,None,/zi7AjheNhXdlmORg3kqrFXYrBuA.jpg
4420,"Barefoot Contessa, The (1954)",Drama,34689,46754,6.9,163,5.829,FALSE,None,/5b1XXcL2LISqZZJbqTsuMryslHg.jpg
4422,Cries and Whispers (Viskningar och rop) (1972),Drama,10238,69467,8,533,8.312,FALSE,None,/xmLgdb0yDBXa7Dlo3aCzjhjCkuE.jpg
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,4789,65777,6.9,192,4.631,FALSE,None,/bMTBDpipkszdWcY9U9lRTVy4zh9.jpg
4426,Kiss Me Deadly (1955),Film-Noir,18030,48261,7.2,275,7.674,FALSE,None,/oWWNJNRMY5Ni1QlPfc370AIAYN3.jpg
4427,"Lion in Winter, The (1968)",Drama,18988,63227,7.4,243,6.454,FALSE,None,/xlqAvgKXMWBfJFHDz9NXw9c5JZn.jpg
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,11536,55184,7,268,10.154,FALSE,None,/zts98k3uBQ3qEZKQFwBliW2jlpf.jpg
4429,Moby Dick (1956),Drama,10339,49513,7,279,9.939,FALSE,None,/2k31QkcjDaCEWNMDpNkEgvUBFYd.jpg
4432,Sweet Smell of Success (1957),Drama|Film-Noir,976,51036,7.7,330,8.925,FALSE,None,/nC8u2U0YpmFOzJjbQaCt5NwbkGQ.jpg
4433,Written on the Wind (1956),Drama,69605,49966,7,149,7.446,FALSE,None,/xoJiT00Koax8Zbj7pBzy6i6fOUh.jpg
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,65632,59095,6.7,138,8.123,FALSE,None,/6o0G2P5VzOkZT7VbzJuC99oUOtg.jpg
4436,Obsession (1976),Mystery|Thriller,4780,74991,6.5,187,8.798,FALSE,None,/7uGAreoEuwfTgiVQLwnX4CZXa8b.jpg
4437,Suspiria (1977),Horror,11906,76786,7.5,2284,16.046,FALSE,The Three Mothers Collection,/j7rl2LphIbC88FppTfwJ5Gxj9kX.jpg
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,11713,68767,7.3,695,16.623,FALSE,None,/8z9vDt4UhRhGAceYA0l2zN0ncyr.jpg
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,9589,82176,7.3,1056,13.417,FALSE,None,/zWVWDZCv65YySJf6Rps53ISVuU7.jpg
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,12481,67824,7.2,542,15.102,FALSE,None,/ASkYQ562D8y857nYesue4ApPKY.jpg
4441,Game of Death (1978),Action,13333,77594,6.4,499,15.997,FALSE,None,/tmOQmd2F3S9GOynUKar4r15EE8l.jpg
4442,"Last Dragon, The (1985)",Action|Comedy|Drama,13938,89461,6.3,187,8.774,FALSE,None,/6hUBH7isqhLn4TtJYcAr4KTC9zr.jpg
4443,Outland (1981),Action|Sci-Fi|Thriller,10540,82869,6.4,435,7.787,FALSE,None,/hCJ3xGMyzwpBcUlBGJGyUwDgQ4d.jpg
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,9462,68935,7.4,846,16.11,FALSE,None,/l9avfEhFkwbuqjkzdrycE4sN8Kf.jpg
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,82623,163862,3.3,8,1.176,FALSE,None,/o4dmpoHm48TpcXD4Zu96LW0QV1V.jpg
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,2114,173840,6.2,1194,14.517,FALSE,None,/qyOO0dgss0oeUYFPWbbdALDgOSm.jpg
4447,Legally Blonde (2001),Comedy|Romance,8835,250494,6.7,3112,42.71,FALSE,Legally Blonde Collection,/shTxmoxGE6PMQQjnpgK49hZXLX.jpg
4448,"Score, The (2001)",Action|Drama,11371,227445,6.7,1304,9.121,FALSE,None,/tCBcuOw60wjzLvg9oJdZKlBn1nG.jpg
4449,Adanggaman (2000),Drama,78248,262210,6.6,8,1.427,FALSE,None,/grO1ifXULhZvpMhfyGG6k4991Ul.jpg
4450,Bully (2001),Crime|Drama|Thriller,9517,242193,6.6,347,10.654,FALSE,None,/n7riVKojd7Qxg80dURE8gigQUUL.jpg
4451,Jump Tomorrow (2001),Comedy|Drama|Romance,25985,273300,6.9,15,2.31,FALSE,None,/kYEQLfbrV7HITy5RuEHLhEI44Ty.jpg
4452,Made (2001),Comedy,15745,227005,6,142,6.852,FALSE,None,/prOsXVUQ3QkRXmpgPs72rzKUPmQ.jpg
4453,Michael Jordan to the Max (2000),Documentary|IMAX,24977,245280,7.4,24,3.521,FALSE,None,/oSOSNaw7qjgZ97n4xHknHelsPUw.jpg
4454,More (1998),Animation|Drama|Sci-Fi|IMAX,36107,188913,7.7,128,4.677,FALSE,None,/vPeYenWmcHcYGBTro5LUHB5izb5.jpg
4458,Africa: The Serengeti (1994),Documentary|IMAX,13794,109049,5.8,12,2.387,FALSE,None,/dOrC12knFZXjjuZeuQsUd8O4Lmn.jpg
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX,13795,130445,5.7,10,1.774,FALSE,None,/flE5mDKc0Va3zYiagsh51vOKDc.jpg
4462,18 Again! (1988),Comedy|Fantasy,38965,94593,5.7,61,6.745,FALSE,None,/oS9kSubDFrI47AVe0ZBZLoYRbf5.jpg
4463,1969 (1988),Drama|War,47817,94594,5.6,43,4.238,FALSE,None,/ozTbT37AI4uGzSGx71RMZkTrCq3.jpg
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,31052,94606,6.2,165,7.348,FALSE,None,/ucEgYBXB1N7iP7Zx8YEHXFVwOnd.jpg
4465,"Accused, The (1988)",Drama,10868,94608,7.1,423,9.08,FALSE,None,/l6RKD2IjmGvtauSvx1xs2UY6CqU.jpg
4466,Above the Law (1988),Action|Crime|Drama,9395,94602,6.1,519,13.233,FALSE,None,/gEZPRUmXq7XMOYCyDKQ7Uf4lD2z.jpg
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,14506,96764,7,660,11.674,FALSE,None,/mBh3NXCkSCasZGovzAuc9UlFCru.jpg
4470,Ariel (1988),Drama,2,94675,6.8,160,6.322,FALSE,None,/hQ4pYsIbP22TMXOUdSfC2mjWrO0.jpg
4471,Arthur 2: On the Rocks (1988),Comedy|Romance,26044,94678,5.4,115,6.599,FALSE,Arthur Collection,/eg7IOV2HqdsT7uHvM97ok5Ua5N9.jpg
4473,Bat*21 (1988),Drama|War,14911,94712,6.4,129,10.791,FALSE,None,/gKpOQOazSJHBZUQh1BkNNaocq8S.jpg
4474,Beaches (1988),Comedy|Drama|Musical,15592,94715,6.7,201,9.903,FALSE,None,/sO2pl7lp81dgEY1oUbIWk6w3d1j.jpg
4475,"Beast of War, The (Beast, The) (1988)",Drama|War,15267,94716,7.2,131,9.828,FALSE,None,/5WK1t06NVNgMNWvzAjCzXwhh6fW.jpg
4476,Big Business (1988),Comedy,12710,94739,6.4,202,7.567,FALSE,None,/3sugwCDlTv7JSC0hbRr0gNixBkl.jpg
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy,30502,94744,4.9,97,7.508,FALSE,Pee-wee's Collection,/mHWFCr6ui9S4Q2pgqW5YwQtZviK.jpg
4478,Biloxi Blues (1988),Comedy|Drama,19382,94746,6.3,166,7.212,FALSE,Neil Simon's Eugene Trilogy,/frVxo9WnM29FFqY2RGxeBhVdLle.jpg
4480,"Blob, The (1988)",Horror|Sci-Fi,9599,94761,6.7,639,12.076,FALSE,None,/dFTVFGIeAdLfJ8oNQ1GXdWF0z5R.jpg
4482,"Bright Lights, Big City (1988)",Drama,17170,94799,5.7,89,5.936,FALSE,None,/wzKNsc9CNlBs15BGBPd3WdsjJQq.jpg
4483,Caddyshack II (1988),Comedy,18509,94824,4,140,8.478,FALSE,Caddyshack Collection,/t0GyrKpvWOeel5qdQZkLrKQy9w0.jpg
4484,Camille Claudel (1988),Drama,110428,94828,6.2,58,0.6,FALSE,None,/8uhoQGtmfDQzjPH7XsUcDZ0TT8e.jpg
4487,Cocktail (1988),Drama|Romance,7520,94889,6,1131,13.992,FALSE,None,/knYXryj3073w9fBMD5Xatk0ECiS.jpg
4488,Colors (1988),Action|Crime|Drama,10126,94894,6.5,335,9.068,FALSE,None,/y5ZRxMEdSKqxO89Eqx5o5AvH3LS.jpg
4489,Coming to America (1988),Comedy|Romance,9602,94898,6.8,3530,21.607,FALSE,Coming to America Collection,/hP4PMoQfaofHbLDPIAXrirR7wSF.jpg
4490,"Couch Trip, The (1988)",Comedy,23752,94910,5.3,76,7.085,FALSE,None,/hSklMIxwYZzQyrg3QfCZ2HbjF3Y.jpg
4492,Critters (1986),Comedy|Sci-Fi,3980,90887,6.4,715,29.135,FALSE,Critters Collection,/5pQYxty9FGMfjXiLVdQxO4Zxdxm.jpg
4495,Crossing Delancey (1988),Comedy|Romance,27397,94921,5.7,35,4.61,FALSE,None,/aGAOxfWu1SZS0tRxLnkt1ZSm8Uu.jpg
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller,9748,94933,6.3,141,6.573,FALSE,None,/qvCCXGX3J4iwH8IFkh5ljZDi5lK.jpg
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,40095,94961,6.1,133,35.722,FALSE,None,/q21Tt5rxYnnOwqTO4HOBMCwqpAm.jpg
4498,"Dead Pool, The (1988)",Action|Crime|Thriller,10651,94963,6.3,639,12.728,FALSE,Dirty Harry Collection,/vMeIYrazqkcESPW7IGAUXbnKbzI.jpg
4499,Dirty Rotten Scoundrels (1988),Comedy,10141,95031,7.1,637,11.39,FALSE,None,/zzAnipQc2zv7TILeOWXyOU2WWkw.jpg
4500,Drowning by Numbers (1988),Comedy|Drama,27362,92929,7.2,116,4.925,FALSE,None,/h9ndC0gPubKlcxCYDHr1Zxt2XyF.jpg
4502,Ernest Saves Christmas (1988),Children|Comedy,26386,95107,5.3,132,5.804,FALSE,Ernest Collection,/jVwySo05V97pGx9wShsMcuvYBMs.jpg
4504,Feds (1988),Comedy,25884,95145,6.1,53,4.342,FALSE,None,/surpQs4jrCEeUF3Zle7vaozYEWS.jpg
4505,For Keeps (1988),Drama|Romance,26355,95169,6.5,117,7.05,FALSE,None,/8dr56fZVMDk4q0wPXvBPLskeFuB.jpg
4506,Frantic (1988),Crime|Mystery|Thriller,10675,95174,6.7,768,10.913,FALSE,None,/bGjLKZVw8Ya0ZD2r75hzuWZKamt.jpg
4508,Gorillas in the Mist (1988),Drama,10130,95243,7,459,9.301,FALSE,None,/cxMbVpDuTXeyQ21iT3zbp3RhSpg.jpg
4509,"Great Outdoors, The (1988)",Comedy,2617,95253,6.5,413,9.283,FALSE,None,/zkURY6E83XO6M6E7mAyGQRqg57E.jpg
4511,High Spirits (1988),Comedy,21362,95304,5.7,158,9.855,FALSE,None,/ltC3D77vMT4wbwWaG71Y3NAT49v.jpg
4516,Johnny Be Good (1988),Comedy,20443,95409,4.5,90,6.341,FALSE,None,/lMQuHo6pAs0j6lWTk4gzufgJhaH.jpg
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,49365,95484,6.3,81,6.554,FALSE,None,/tMNCR3JQ7AsjmQ9ovUU0Ohg3RPB.jpg
4518,The Lair of the White Worm (1988),Comedy|Horror,11347,95488,5.9,161,8.409,FALSE,None,/7kCL9F7XE1mYzMN0GRflLciRabH.jpg
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,12144,95489,7.1,2125,14.08,FALSE,The Land Before Time Collection,/sXfQGa7juaTpZ5IF17Xa6hI53nx.jpg
4520,License to Drive (1988),Comedy,13704,95519,6.5,281,9.008,FALSE,None,/g70LtVb6FCAzPJfgZYEob1mRF7B.jpg
4521,Little Nikita (1988),Drama,12505,95532,6,72,6.442,FALSE,None,/AlLCQi0JqA4s7nXaYHLu8hUs4yz.jpg
4522,Masquerade (1988),Mystery|Romance|Thriller,41963,95599,5.4,46,5.625,FALSE,None,/n8MJA8GFRYj6uLczrjtl8fH7nxT.jpg
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,13482,95638,6.5,64,8.467,FALSE,None,/3cQIVh2I4duzOeMozkJI8cc6WNk.jpg
4524,Moon Over Parador (1988),Comedy,34014,95654,5.7,60,5.687,FALSE,None,/zzA9obNm9f6Ol0uGChN9Y8UwOWS.jpg
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,12120,95687,5.7,415,9.151,FALSE,None,/ufEfaCjO8KDFk1frQbueoVd1s8z.jpg
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,47818,95736,5.1,49,5.087,FALSE,None,/lA1I02KjS0Bii8HqGWKLa7DtMAs.jpg
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,3543,95801,7.3,276,6.505,FALSE,None,/pk8Cc2DmLMCn3868j0aAZzJ5iOf.jpg
4531,Red Heat (1988),Action,9604,95963,6.1,1138,18.213,FALSE,None,/q74DKpP6DeLK9nfLaoXqyTbtorp.jpg
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,10925,89907,7.2,1342,31.031,FALSE,Return of the Living Dead Collection,/14h57Khhp9hi11aJivH58u5tFyR.jpg
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western,13965,95993,6.8,36,5.97,FALSE,The Man From Snowy River Collection,/6M5Ups4jpS8rKdvnorBhGU2yNqw.jpg
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western,24266,84296,6.9,110,6.951,FALSE,The Man From Snowy River Collection,/9Gfwcae2LtvzGG2UvQ3Li5nvpxD.jpg
4537,Running on Empty (1988),Drama,18197,96018,7.6,220,6.054,FALSE,None,/tXGJrtjXfht138G5kk7QxUEPIyZ.jpg
4541,"Serpent and the Rainbow, The (1988)",Horror,11503,96071,6.4,354,8.929,FALSE,None,/z0ALFPZjhaAQjXThyMO9b3dIrz4.jpg
4544,Short Circuit 2 (1988),Comedy|Sci-Fi,11966,96101,6.1,452,11.463,FALSE,Short Circuit Collection,/yHiu96qz7EFf4O7YcnLHdxQp1jD.jpg
4545,Short Circuit (1986),Comedy|Sci-Fi,2605,91949,6.6,1165,10.987,FALSE,Short Circuit Collection,/dNt0qZTGIFntUcXfGASLrRcz3Xw.jpg
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,8740,96163,7.5,439,8.67,FALSE,None,/pTKFWLYVuS1vlWq9pLgLj22OOWw.jpg
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,41428,96251,6.9,409,6.945,FALSE,Tetsuo Collection,/nekOdnyzMXMOYO2u5KjlnHAZC9L.jpg
4553,They Live (1988),Action|Sci-Fi|Thriller,8337,96256,7.3,2259,18.649,FALSE,None,/mq37KmVnHaB6MpAx1uiKBrVDrxG.jpg
4557,Tucker: The Man and His Dream (1988),Drama,28176,96316,6.8,286,7.999,FALSE,None,/4c9l8a68tffFOBEm66uaZgr5JgR.jpg
4558,Twins (1988),Comedy,9493,96320,6,1774,17.864,FALSE,None,/xEafHiT7pazKjzOw3cm6Eryidpj.jpg
4562,Without a Clue (1988),Comedy|Mystery,12582,96454,6.6,163,6.357,FALSE,None,/8tINg6FJ6y1QYo2pyFNAnHnmxXC.jpg
